age,balance,duration,pdays,unemployment,married,education,housing,default,loan,y
36,0,145,-1,0,1,1,1,0,0,no
30,149,220,-1,0,0,1,1,0,0,no
46,-1400,309,355,0,1,1,1,0,0,no
33,-118,421,-1,0,1,1,1,0,1,no
43,2160,261,98,0,1,1,0,0,0,yes
38,3452,132,-1,0,1,1,0,0,0,no
27,842,273,91,0,0,1,0,0,0,no
38,3576,349,183,0,1,0,0,0,0,yes
41,1666,291,-1,1,1,1,0,0,0,no
29,0,83,-1,0,1,1,1,0,0,no
39,0,793,-1,0,1,1,1,0,0,no
42,1628,119,195,0,0,0,1,0,0,no
47,51,312,-1,0,1,1,1,0,1,no
30,447,103,-1,0,0,1,0,1,0,no
34,396,101,-1,0,1,1,1,0,0,no
45,4994,48,-1,0,1,0,0,0,0,no
43,3215,228,-1,0,1,1,1,0,0,no
59,2814,81,-1,0,1,0,0,0,0,no
50,0,152,-1,0,1,1,0,0,0,no
39,293,160,-1,0,1,1,1,0,0,no
36,474,59,-1,0,1,1,1,0,0,no
44,16178,297,-1,0,1,1,1,0,0,no
36,0,147,-1,0,1,1,0,0,0,no
27,88,143,-1,0,0,1,0,0,0,no
29,308,75,-1,0,1,1,1,0,0,no
70,1164,338,185,0,1,1,0,0,0,no
44,13893,29,-1,0,1,1,0,0,0,no
55,0,159,-1,0,1,1,1,0,0,no
36,-435,85,-1,0,0,1,1,0,0,no
28,389,15,-1,0,0,1,1,0,0,no
50,356,198,358,0,0,1,0,0,0,no
49,2718,114,-1,0,1,1,0,0,0,no
71,261,1117,-1,0,0,1,0,0,0,no
31,757,343,-1,0,0,1,0,0,0,no
45,16,59,-1,0,0,1,0,0,0,no
42,-422,31,-1,0,1,1,0,0,0,no
45,248,212,-1,0,1,1,0,0,0,no
47,145,157,-1,0,1,0,1,0,0,no
60,598,96,-1,0,0,1,0,0,1,no
35,949,245,-1,0,1,1,1,0,0,no
31,614,72,-1,0,0,1,0,0,0,no
33,1209,700,-1,0,1,0,1,0,0,no
50,202,107,148,0,1,1,1,0,0,no
51,1840,312,-1,0,1,1,1,0,0,no
34,114,153,309,0,1,1,1,0,1,no
56,-229,55,-1,0,1,1,0,0,1,no
29,182,38,-1,0,1,1,1,0,0,no
31,401,96,-1,0,1,1,0,0,0,no
44,759,397,-1,0,0,0,1,0,0,no
55,4194,208,-1,0,1,1,0,0,1,no
35,0,122,-1,0,0,0,0,0,0,no
36,629,109,246,0,1,1,1,0,1,no
54,153,74,-1,0,1,1,1,0,1,no
32,553,72,-1,0,1,1,1,0,0,no
36,1057,383,-1,0,0,1,0,0,0,no
60,78,113,-1,0,1,1,1,0,0,no
32,-28,400,-1,0,0,1,0,0,1,no
57,929,387,-1,0,1,1,0,0,0,no
34,428,59,-1,0,1,0,1,0,0,no
27,268,528,358,0,0,1,1,0,0,no
52,83,1223,-1,0,0,1,0,0,0,yes
45,998,38,-1,0,0,0,1,0,0,no
58,2223,1139,114,0,0,1,0,0,0,no
39,6,286,-1,0,0,0,1,0,0,no
48,312,369,-1,0,0,1,1,0,1,no
36,0,333,-1,0,0,1,0,0,0,no
31,691,198,-1,0,0,1,1,0,0,no
41,771,106,-1,0,1,1,1,0,0,no
30,192,423,-1,0,0,1,0,0,0,no
57,0,116,-1,0,1,1,0,0,0,no
29,1070,30,357,0,0,1,1,0,0,yes
29,84,1101,-1,0,0,1,1,0,0,yes
30,2,102,85,0,0,1,0,0,0,no
44,1242,384,-1,0,1,1,1,0,0,no
33,5969,156,127,0,0,0,0,0,0,no
56,3337,99,-1,0,0,1,1,0,0,no
26,1347,280,92,0,0,1,0,0,0,yes
52,64,20,-1,0,1,1,0,0,0,no
32,249,258,-1,0,0,1,1,0,0,no
36,0,85,-1,0,0,1,0,0,0,no
26,128,355,-1,0,1,1,0,0,0,no
37,196,66,-1,0,1,1,1,0,0,no
34,351,467,-1,0,1,1,1,0,0,no
26,5533,582,283,0,0,1,1,0,0,no
32,38,744,-1,0,1,1,1,0,0,yes
30,35,185,-1,0,0,1,0,1,0,no
27,235,13,-1,0,0,1,1,0,0,no
42,30,98,266,0,0,1,1,0,0,no
33,92,127,-1,0,0,0,1,0,0,no
37,67,45,-1,0,1,1,0,0,0,no
45,4022,244,-1,0,1,1,1,0,0,no
36,3057,2769,-1,0,1,1,0,0,0,yes
39,0,561,369,0,0,1,1,0,0,no
33,349,182,-1,0,0,1,0,0,0,no
47,2322,618,-1,0,1,1,0,0,0,no
49,167,198,-1,0,1,1,1,0,1,no
46,558,126,-1,0,0,1,0,0,0,no
31,-230,715,-1,0,1,1,1,0,1,no
43,4094,63,-1,1,0,1,1,0,0,no
30,239,412,-1,0,0,1,1,1,0,yes
43,497,66,363,0,0,1,0,0,0,no
42,179,96,-1,0,1,1,1,0,0,no
30,305,633,85,0,0,1,0,0,0,yes
33,-67,364,-1,0,0,1,1,0,0,no
41,4539,298,-1,0,1,1,0,0,0,no
29,770,341,-1,0,0,1,1,0,0,no
38,-673,364,-1,1,1,1,1,0,0,no
29,858,234,330,0,1,1,1,0,0,no
80,0,639,189,0,1,0,0,0,0,yes
38,5244,310,-1,0,0,1,0,0,0,no
36,117,123,-1,0,0,0,1,0,0,no
38,846,253,-1,0,1,1,0,0,0,no
44,0,96,-1,0,1,1,1,1,0,no
31,1331,297,86,0,1,1,0,0,0,yes
31,31,501,-1,0,0,1,1,0,1,no
57,179,67,368,0,0,0,1,0,0,no
37,543,281,-1,0,1,0,1,0,0,no
50,253,475,-1,0,1,1,1,0,1,no
60,71188,205,-1,0,1,0,0,0,0,no
51,5108,272,102,0,1,1,1,0,0,no
48,1738,349,-1,0,1,1,1,0,0,no
42,-97,216,271,0,1,0,1,0,0,no
36,199,183,-1,0,1,1,1,0,0,no
43,489,130,172,0,1,1,1,0,0,no
31,355,61,-1,0,1,0,1,0,1,no
49,-97,92,-1,0,0,1,1,0,0,no
35,473,37,-1,0,0,1,0,0,1,no
44,6649,354,-1,0,1,1,1,0,0,no
34,263,203,78,0,1,1,0,0,0,no
46,781,152,-1,0,1,1,0,0,0,no
49,1032,41,-1,0,1,0,1,0,0,no
32,119,20,-1,0,1,1,0,0,0,no
35,434,277,271,0,0,1,1,0,0,no
51,2967,83,-1,0,1,1,0,0,0,no
57,-331,531,-1,0,0,1,1,0,0,no
59,1585,91,-1,0,1,1,0,0,0,no
40,4384,315,-1,0,0,0,1,0,0,no
49,588,70,-1,0,0,1,0,0,0,no
51,3180,384,-1,0,1,1,1,0,0,no
35,0,105,-1,0,1,1,0,1,1,no
29,-76,305,-1,0,1,1,1,0,0,no
32,152,158,-1,0,0,1,1,0,0,yes
37,1040,199,173,0,0,1,1,0,0,no
49,-384,25,-1,1,1,0,1,0,0,no
45,473,147,-1,0,1,0,1,0,0,no
34,475,538,-1,0,0,1,1,0,0,no
53,0,77,-1,0,1,1,0,0,0,no
42,149,94,-1,0,1,0,0,0,0,no
43,3285,1721,-1,0,1,1,1,0,0,yes
52,424,143,154,0,1,1,0,0,0,no
34,79,104,-1,0,0,1,0,0,1,no
34,674,587,-1,0,0,1,1,0,0,yes
27,0,1608,-1,0,1,1,1,0,0,yes
43,58,48,-1,1,1,1,1,0,0,no
41,532,74,-1,0,1,1,1,0,0,no
72,4130,427,-1,0,1,1,0,0,0,no
35,422,73,-1,0,1,0,1,0,0,no
41,437,14,-1,0,1,1,1,0,0,no
36,-308,725,-1,0,0,0,1,0,0,yes
51,30,333,-1,0,1,0,1,0,0,no
37,137,244,-1,0,1,1,0,0,0,no
42,-247,519,166,0,0,1,1,0,1,yes
26,321,242,-1,0,0,1,1,0,0,no
23,250,222,-1,0,0,1,1,0,0,no
50,-470,130,160,0,1,1,1,0,0,no
37,140,490,-1,0,1,1,1,0,1,no
35,2793,258,-1,0,1,1,0,0,0,no
37,410,337,-1,0,1,1,0,0,0,no
79,2628,220,450,0,0,0,0,0,0,no
39,116,79,94,0,1,1,0,0,0,no
47,0,250,-1,0,1,1,1,0,0,no
44,878,130,-1,0,1,1,1,0,0,no
36,2944,882,-1,0,0,1,0,0,0,yes
33,3975,515,150,0,0,1,1,0,1,no
42,96,238,340,0,1,1,1,0,0,no
35,2288,32,-1,0,0,1,0,0,0,no
31,472,907,-1,0,1,1,1,0,0,no
58,65,162,-1,0,1,0,0,0,0,no
46,0,70,-1,0,1,1,0,0,0,no
41,400,99,-1,0,0,1,1,0,0,no
58,7495,325,-1,0,1,1,1,0,0,no
33,137,305,-1,0,1,1,0,0,1,no
31,24,631,-1,1,1,1,1,0,0,no
55,3450,169,183,0,0,1,0,0,0,yes
38,311,61,-1,0,0,1,1,0,0,no
55,139,256,-1,0,1,1,0,0,0,no
47,0,58,-1,0,0,1,0,0,0,no
51,492,142,-1,0,1,0,1,0,0,no
46,334,36,90,0,0,1,1,0,0,no
61,997,106,-1,0,1,1,0,0,0,yes
47,440,71,-1,0,0,1,0,0,0,no
34,47,132,-1,0,1,1,0,0,0,no
34,1298,120,-1,0,1,1,1,0,0,no
41,3355,181,500,0,0,1,0,0,0,no
36,-11,152,-1,0,0,1,0,0,0,no
26,396,302,-1,0,0,1,1,0,0,no
35,8,93,-1,0,1,1,0,0,0,yes
36,1409,235,-1,0,1,1,0,0,0,no
26,170,129,-1,0,0,1,0,0,0,yes
58,2769,94,-1,0,1,0,1,0,0,no
50,2320,310,-1,0,1,1,1,0,0,no
61,76,195,-1,0,1,1,1,0,0,no
28,2034,196,-1,0,0,1,1,0,0,no
49,3018,93,-1,0,0,0,1,0,0,no
74,921,394,-1,0,1,1,0,0,0,yes
53,483,288,-1,0,1,1,1,0,0,no
46,390,208,-1,0,1,1,1,0,0,no
47,0,508,-1,0,1,1,0,0,0,yes
42,92,86,-1,0,0,0,0,0,0,no
56,22196,189,-1,0,1,1,1,0,0,no
42,2,249,-1,0,1,1,0,0,0,no
49,249,450,-1,0,1,0,1,0,0,no
43,3274,680,95,1,0,0,1,0,0,no
39,5731,175,-1,0,1,1,1,0,0,no
66,206,479,-1,0,1,0,0,0,0,yes
30,2325,270,241,0,0,1,0,0,0,no
38,0,164,-1,0,0,1,0,0,0,no
31,1664,158,182,0,1,1,1,0,0,no
32,3333,50,-1,0,1,1,0,0,0,no
48,7020,80,-1,0,1,1,0,0,0,no
34,37,45,-1,0,1,1,0,0,0,no
28,28,220,-1,0,0,1,0,0,0,no
40,1670,161,-1,0,0,1,1,0,0,no
36,134,98,-1,0,1,1,0,0,0,no
52,603,79,-1,0,1,1,0,0,1,no
46,276,157,-1,0,1,0,1,0,1,no
25,2157,339,-1,0,0,1,1,0,0,no
52,161,274,-1,0,1,1,1,0,0,no
40,3658,977,-1,0,1,0,1,0,0,no
26,-402,127,-1,0,0,1,0,1,1,no
26,3342,329,-1,0,0,0,1,0,0,no
35,1732,1441,-1,0,0,1,0,0,0,no
40,263,231,-1,0,0,1,1,0,0,no
31,623,96,349,0,1,1,1,0,0,no
32,3540,213,178,0,1,1,1,0,0,no
33,95,335,-1,0,1,1,1,0,0,yes
53,765,959,174,0,0,1,1,0,0,yes
46,-824,429,-1,0,0,1,1,0,0,yes
28,5549,383,-1,0,0,1,0,0,0,no
31,191,40,-1,0,1,1,1,0,0,no
44,420,110,-1,0,1,0,1,0,0,no
35,0,326,-1,0,1,1,0,0,0,no
50,2706,179,-1,0,0,0,1,0,0,no
32,4,132,-1,0,1,1,1,1,1,no
51,423,95,-1,0,1,1,1,0,1,no
51,-892,248,-1,0,1,1,1,0,1,no
31,-120,100,201,0,1,0,1,0,0,no
41,-365,226,-1,0,0,1,1,0,0,no
57,27069,174,-1,0,1,1,0,0,1,no
34,8038,29,152,0,0,1,1,0,0,no
47,-938,176,-1,0,1,1,1,0,0,no
47,1139,106,-1,0,0,1,1,0,0,no
36,189,136,120,0,1,1,1,0,0,no
29,19,110,64,0,0,1,0,0,0,yes
39,3663,230,-1,0,1,1,0,0,0,no
53,0,140,-1,0,0,0,0,0,0,no
47,-614,118,-1,0,1,1,1,1,0,no
51,2323,151,-1,0,0,1,1,0,1,no
48,425,693,-1,0,1,1,1,0,0,no
32,5122,31,-1,0,1,1,0,0,0,no
36,608,125,-1,0,0,1,0,0,0,no
50,341,670,340,0,1,0,1,0,1,yes
39,607,454,364,0,1,1,1,0,0,yes
31,1495,159,-1,0,1,1,1,0,1,no
49,381,504,-1,0,1,1,0,0,0,no
33,385,29,-1,1,0,1,0,0,0,no
26,1274,190,84,0,0,1,1,0,0,no
27,362,332,-1,0,1,1,1,0,0,no
51,377,143,272,0,1,0,1,0,0,no
26,802,77,2,0,0,1,0,0,0,no
45,194,517,-1,0,1,1,0,0,0,no
54,-315,2029,-1,0,1,1,0,0,1,yes
49,1843,269,-1,0,1,1,1,0,0,no
47,-9,457,-1,0,1,1,0,0,0,no
42,83,184,-1,0,1,0,0,0,1,no
50,433,47,-1,0,1,1,1,0,0,no
37,-107,158,-1,0,1,1,1,0,0,no
54,4503,168,-1,0,1,0,0,0,0,no
40,51,50,-1,0,1,1,1,0,0,no
50,961,757,-1,0,1,1,0,0,1,no
57,49,93,-1,0,1,1,1,0,1,no
33,3470,285,-1,0,1,1,0,0,0,no
49,-147,390,-1,0,1,1,1,0,0,no
35,0,146,-1,0,1,1,1,0,0,no
28,0,386,-1,0,0,1,1,0,0,no
58,172,145,-1,0,1,1,0,0,0,no
31,-407,230,-1,0,0,1,0,0,1,no
36,649,237,91,0,0,1,0,0,0,no
49,1040,474,-1,0,0,0,0,0,0,no
30,142,350,-1,1,1,1,1,0,0,no
29,209,487,-1,0,0,1,1,0,0,no
50,3304,1009,-1,0,1,0,0,0,0,no
26,294,87,91,0,0,1,0,0,0,yes
27,4848,82,-1,0,1,1,1,0,1,no
32,1670,183,-1,0,0,1,1,0,0,no
62,367,139,-1,0,1,1,0,0,0,no
34,13683,115,-1,0,0,1,1,0,0,no
25,1420,124,-1,0,0,1,0,0,0,no
34,340,633,-1,0,0,1,1,0,0,no
44,1679,718,-1,0,0,1,0,0,0,yes
38,1198,63,-1,0,1,1,1,0,0,no
57,169,180,106,0,1,1,0,0,0,no
36,506,47,120,0,1,1,0,0,0,no
41,1249,391,-1,0,1,1,1,0,0,no
36,678,85,-1,0,0,1,0,0,1,no
27,212,373,-1,0,0,1,1,0,0,no
37,23,289,-1,0,0,1,0,0,0,no
47,4402,805,190,0,0,1,0,0,0,yes
31,459,623,293,0,0,0,1,0,0,yes
39,4722,483,-1,0,1,1,1,0,0,no
35,1555,26,-1,0,0,1,1,0,0,no
40,61,112,-1,0,1,1,1,0,0,no
38,0,213,-1,0,0,1,1,0,0,no
31,3706,129,-1,0,1,1,1,0,0,no
36,1177,330,311,0,1,0,0,0,0,yes
53,2096,104,-1,0,1,0,0,0,0,no
59,748,184,-1,0,1,0,0,0,0,no
29,3357,120,-1,0,0,1,0,0,0,no
30,3809,159,-1,0,0,1,1,0,0,no
52,395,391,-1,0,1,1,1,0,0,no
55,1011,112,-1,0,1,1,1,0,0,no
56,420,76,-1,0,1,0,1,0,0,no
32,76,189,-1,0,1,1,1,0,0,no
24,0,94,-1,0,1,1,0,0,0,no
51,844,184,-1,0,1,0,1,0,0,no
36,1318,100,-1,0,1,1,1,0,0,no
36,167,57,-1,0,1,1,1,0,0,no
42,2187,525,-1,0,1,1,1,0,0,yes
49,14440,60,-1,0,1,1,1,0,0,no
48,2294,251,-1,0,1,1,1,0,0,no
36,80,251,-1,0,1,1,1,0,0,no
48,2537,219,-1,0,1,0,0,0,0,no
30,569,976,-1,0,1,1,0,0,0,yes
27,0,46,-1,0,0,1,0,1,1,no
38,0,185,-1,0,1,1,1,0,0,no
36,12,587,-1,0,0,1,0,1,0,yes
45,49,65,-1,0,1,1,0,0,0,no
44,460,491,-1,0,1,1,0,0,0,no
42,613,432,-1,0,1,1,1,0,0,no
37,7944,102,-1,0,1,1,0,0,0,no
48,1143,264,317,0,1,1,1,0,0,no
57,-464,75,190,0,1,0,1,0,0,no
44,1989,106,-1,0,1,1,1,0,1,no
48,17,81,-1,0,1,1,1,0,1,no
56,-1,89,-1,0,1,0,0,0,0,no
37,1698,95,-1,0,1,1,1,0,0,no
47,5306,322,-1,0,1,1,1,0,0,no
54,0,94,145,0,1,0,0,0,0,no
51,1679,417,365,0,0,1,0,0,0,yes
47,3676,567,95,0,1,1,0,0,0,yes
25,-242,600,332,0,1,1,1,0,1,yes
39,471,5,-1,0,0,1,0,0,0,no
40,8902,464,-1,0,1,1,1,0,0,no
38,1704,222,-1,0,0,1,0,0,0,no
34,3050,469,-1,0,1,1,1,0,0,yes
53,2581,99,-1,0,1,0,0,0,0,no
32,162,297,-1,0,1,1,1,0,0,no
35,243,41,-1,0,1,1,1,0,0,no
24,1847,390,-1,0,0,1,0,0,0,no
58,0,535,-1,0,1,0,1,0,0,no
49,3371,269,-1,0,1,0,0,0,0,yes
45,1757,1010,326,0,0,1,1,0,0,no
55,171,73,-1,0,1,1,1,0,0,no
42,157,650,-1,0,1,1,1,0,1,no
28,934,53,-1,0,1,1,1,0,0,no
48,-19,270,-1,0,1,1,0,0,1,no
51,-55,119,-1,0,0,1,1,1,0,no
38,21,634,-1,0,1,0,0,0,0,no
27,14,72,-1,0,0,1,0,0,0,no
50,246,270,123,0,0,1,1,0,0,no
44,887,165,363,0,1,0,1,0,0,no
40,51,164,-1,0,1,1,0,0,0,no
29,-287,196,-1,0,0,1,1,0,0,no
34,0,78,-1,0,1,1,1,0,0,no
44,2734,897,-1,0,0,1,1,0,0,yes
50,52,22,-1,0,1,1,0,0,0,no
34,2594,161,-1,0,1,1,1,0,0,no
54,22,23,-1,0,0,0,0,0,0,no
34,1611,490,-1,0,1,1,1,0,0,no
34,18,359,-1,0,0,1,1,0,1,yes
52,1331,213,-1,0,1,0,1,0,0,no
60,7337,122,-1,0,1,0,0,0,0,no
39,835,587,-1,0,0,1,1,0,0,no
58,5092,199,-1,0,1,0,0,0,0,no
41,52,261,-1,0,0,1,0,0,0,no
48,10655,5,-1,0,1,1,0,0,0,no
58,1831,1531,-1,0,1,1,0,0,0,no
40,92,92,-1,0,1,0,1,0,0,no
48,586,179,-1,0,1,1,1,0,1,no
52,1758,41,-1,0,0,0,1,0,0,no
50,2061,197,244,0,1,1,1,0,1,no
25,959,144,-1,0,0,1,0,0,0,no
54,208,255,-1,0,1,0,0,0,0,no
34,-315,56,-1,0,1,1,1,0,0,no
48,-13,20,291,0,1,1,1,1,0,no
37,801,331,-1,0,1,1,0,0,0,no
66,1948,216,91,0,1,1,0,0,0,yes
32,751,64,-1,0,0,1,1,0,0,no
45,784,34,-1,0,1,1,1,0,1,no
43,24,68,363,0,0,1,0,0,0,no
41,72,764,-1,0,1,1,1,0,0,no
40,1871,64,-1,0,0,1,1,0,0,no
44,1378,257,-1,0,0,1,1,0,0,no
43,188,58,347,0,1,0,1,0,0,no
30,6836,30,-1,0,0,1,0,0,0,no
32,61,529,-1,0,1,1,1,0,0,no
57,-967,8,-1,0,1,1,1,0,0,no
31,462,147,-1,0,0,1,1,0,1,no
49,0,173,-1,0,1,1,0,0,0,no
31,5527,132,-1,0,0,1,1,0,0,no
41,1287,286,-1,0,1,1,0,0,0,no
44,17361,476,-1,0,1,1,0,0,0,no
54,1956,221,-1,0,1,0,0,0,0,no
37,0,146,-1,0,0,1,1,0,0,yes
34,-294,532,-1,0,1,1,1,0,0,no
43,275,69,-1,0,1,1,0,0,0,no
44,724,157,172,0,1,1,1,0,0,no
44,27,485,-1,0,1,1,0,0,0,no
53,26,56,359,0,0,1,1,0,0,no
36,191,69,-1,0,1,1,0,0,0,no
58,-123,131,-1,0,0,1,0,0,0,no
26,-147,95,-1,0,0,1,0,0,0,no
34,179,294,-1,0,0,1,0,0,0,no
55,1086,146,272,0,1,0,1,0,0,no
55,471,58,-1,0,1,1,1,0,0,no
34,105,249,-1,0,1,1,1,0,0,no
41,1588,10,-1,0,0,1,1,0,1,no
38,70,255,148,0,0,1,0,0,0,yes
28,2700,337,-1,0,0,1,0,0,0,no
41,1602,142,-1,0,1,1,1,0,0,no
30,0,209,-1,0,1,1,1,0,0,no
39,839,825,-1,0,1,0,0,0,0,no
41,21515,87,-1,0,1,1,1,0,0,no
36,5902,219,-1,0,1,1,1,0,0,no
37,547,143,-1,0,1,1,1,0,1,no
59,3800,70,-1,0,1,1,0,0,1,no
26,261,371,-1,0,0,1,1,0,0,no
43,0,539,204,0,1,1,1,0,1,no
42,-34,176,-1,0,1,1,0,1,0,no
46,9328,725,-1,0,1,0,1,0,0,yes
31,5,101,-1,0,1,1,1,0,1,no
43,3529,169,-1,1,1,1,0,0,0,no
48,2330,15,-1,0,0,1,1,0,0,no
41,1334,234,-1,0,1,1,1,0,0,no
32,3601,171,-1,0,1,1,0,0,0,no
45,265,14,-1,0,1,1,0,0,0,no
52,2227,242,-1,0,0,0,0,0,0,yes
37,487,155,-1,0,1,1,0,0,1,no
38,0,580,173,0,0,1,1,0,0,no
36,174,223,-1,0,0,1,1,0,0,no
58,14412,297,-1,0,1,1,0,0,0,no
37,3288,124,-1,0,1,1,0,0,0,no
30,57,465,-1,0,0,1,0,0,0,no
47,2246,330,-1,0,1,1,1,0,0,no
40,4441,153,183,0,1,1,1,0,0,no
42,0,131,-1,0,0,1,0,0,0,no
71,353,208,93,0,1,1,0,0,0,no
54,448,98,-1,0,1,1,1,0,1,no
53,27,230,-1,0,1,0,1,0,0,yes
33,474,400,-1,0,0,1,0,0,0,no
30,1185,284,339,0,0,1,1,0,0,no
39,282,243,-1,0,0,1,1,0,0,no
32,2,16,309,0,1,1,1,0,0,no
34,60,274,-1,0,0,1,0,0,0,no
39,3972,122,-1,0,0,1,0,0,0,no
75,26452,219,-1,0,1,1,0,0,0,no
33,818,301,-1,0,0,1,1,0,1,no
40,9374,7,185,0,1,1,1,0,0,no
37,47,374,-1,0,1,0,0,0,0,no
69,279,26,-1,0,1,0,0,0,0,no
52,20,172,-1,1,1,0,1,0,0,no
31,360,332,297,0,0,1,0,0,0,no
28,1532,253,107,0,0,1,0,0,0,no
29,1673,200,159,0,0,1,0,0,0,no
46,2420,405,-1,0,1,1,0,0,0,no
28,100,132,-1,0,1,1,1,0,1,no
41,0,89,-1,0,1,1,0,0,0,no
42,1533,86,-1,0,0,1,0,0,1,no
34,296,147,-1,0,0,1,0,0,0,no
28,2788,369,-1,0,1,1,1,0,0,yes
43,109,64,-1,0,0,1,1,0,0,no
32,485,98,-1,0,1,1,0,0,0,no
33,125,66,-1,0,0,1,0,0,0,no
70,616,149,182,0,1,1,0,0,0,no
36,3064,240,107,0,1,1,1,0,0,no
53,206,87,-1,0,1,1,0,0,0,no
30,6900,816,-1,0,0,1,0,0,0,no
45,-179,155,-1,0,0,1,0,0,0,no
31,481,106,183,0,0,1,1,0,0,no
28,12,73,256,0,1,1,1,0,0,no
45,0,574,-1,0,1,0,0,0,0,no
51,176,8,687,0,1,1,1,0,1,no
53,4086,14,-1,0,1,0,0,0,0,no
40,257,731,-1,0,1,1,1,0,0,no
53,53,208,140,0,1,0,1,0,0,no
31,6,821,-1,0,0,1,1,0,0,no
30,562,137,-1,0,1,1,0,0,0,no
53,-118,101,-1,0,1,1,1,0,0,no
40,2805,173,353,0,1,0,1,0,0,no
26,565,582,-1,0,0,1,1,0,0,no
47,0,676,-1,0,1,1,1,0,0,no
51,1612,384,182,0,1,1,0,0,0,no
45,180,62,-1,1,1,0,1,0,1,no
35,0,295,-1,0,1,1,1,0,0,no
36,876,241,-1,0,0,1,1,0,0,no
57,2137,132,-1,0,1,1,0,0,0,no
42,260,175,-1,0,1,0,1,0,0,no
32,-53,648,272,0,1,1,1,1,0,yes
30,944,251,-1,0,1,1,0,0,0,yes
36,2394,184,-1,0,1,1,0,0,0,no
43,297,119,-1,0,1,1,1,0,0,no
69,2144,417,184,0,0,1,0,0,0,yes
31,969,95,-1,0,0,1,0,0,0,no
35,0,125,-1,0,1,1,0,0,0,no
26,37,207,363,0,1,1,1,0,1,no
46,410,162,-1,0,1,1,0,0,1,no
30,1211,176,-1,0,1,1,1,0,0,no
33,71,107,-1,0,0,1,0,0,0,no
34,436,28,345,0,1,1,1,0,0,no
48,559,1231,-1,0,1,0,1,0,0,no
31,1170,200,-1,0,1,1,0,0,0,no
46,25,103,-1,0,0,1,0,0,0,no
40,1325,150,-1,0,1,1,0,0,0,no
39,0,108,-1,0,1,1,0,0,0,no
33,647,124,273,0,0,1,1,0,1,no
50,2142,309,224,0,1,0,1,0,0,no
84,639,353,-1,0,0,0,0,0,0,yes
40,177,742,-1,0,1,0,1,0,1,no
55,236,200,-1,0,1,1,0,0,0,no
40,1959,177,-1,0,0,1,1,0,0,no
46,96,151,-1,0,1,0,0,0,0,no
43,0,147,-1,0,0,1,0,0,0,no
34,250,193,-1,0,1,1,1,0,0,no
35,126,112,-1,0,0,1,0,0,0,no
57,1621,108,-1,0,1,0,1,0,0,no
25,8,107,-1,0,0,1,0,0,0,yes
32,189,106,-1,0,1,1,1,0,0,no
52,316,463,-1,0,0,1,0,0,0,no
31,-282,131,-1,0,0,1,1,1,0,no
34,-308,140,-1,0,1,1,1,0,0,no
42,248,163,-1,0,0,1,0,0,0,no
47,126,2456,-1,0,0,0,1,0,0,yes
50,13,76,-1,0,0,1,1,0,0,yes
30,-393,435,-1,0,1,1,1,0,1,yes
33,358,302,356,0,0,1,1,0,0,no
56,917,306,-1,0,0,1,0,0,0,no
34,1268,259,-1,0,0,1,1,0,0,no
33,-163,502,-1,0,1,1,1,0,1,no
32,473,72,361,0,0,1,1,0,0,no
34,4831,265,-1,0,1,1,1,0,0,no
37,1063,413,-1,0,1,1,1,0,0,no
30,0,756,-1,0,1,1,1,0,0,no
29,424,241,-1,0,1,1,1,0,1,no
56,802,258,-1,1,0,0,0,0,0,no
31,430,137,-1,0,1,1,1,0,0,no
59,3940,48,-1,0,1,0,0,0,0,no
36,2880,283,-1,0,1,1,0,0,0,no
51,1069,247,-1,0,0,1,1,0,0,no
54,4382,193,-1,0,0,0,1,0,0,no
37,0,129,107,0,1,1,0,0,0,no
32,3939,209,-1,0,1,1,0,0,0,no
42,753,31,-1,0,1,1,0,0,0,no
29,358,88,-1,0,1,1,0,0,0,no
52,1141,22,-1,0,1,0,1,0,0,no
40,1259,234,-1,0,1,1,0,0,0,no
30,227,23,-1,0,1,1,0,0,1,no
55,538,353,-1,0,0,1,1,0,0,yes
49,92,221,-1,0,1,1,1,0,0,no
33,8023,196,87,0,1,1,0,0,0,no
32,2478,395,-1,0,0,1,0,0,1,no
21,6844,126,127,0,0,1,0,0,0,no
42,440,13,-1,0,1,1,1,0,0,no
56,800,170,-1,0,1,1,0,0,1,no
39,914,20,-1,0,0,1,0,0,0,no
30,638,358,-1,0,0,1,0,0,0,no
55,159,159,-1,0,1,1,0,0,0,no
43,483,225,-1,0,1,0,1,0,0,no
53,94,493,181,1,1,1,0,0,0,yes
57,1044,585,192,0,1,1,0,0,0,yes
39,0,13,-1,0,0,0,0,0,0,no
56,401,26,-1,0,0,1,1,0,0,no
29,33,161,-1,0,0,0,0,0,0,no
38,506,122,-1,0,1,0,1,0,1,no
59,1881,456,-1,0,1,1,0,0,0,no
42,344,26,-1,0,0,0,1,0,0,no
46,0,51,-1,0,1,0,1,0,0,no
31,3,37,-1,0,1,1,1,0,0,no
35,221,150,360,0,0,1,1,0,0,no
50,36,104,-1,0,1,1,0,0,0,no
42,969,721,-1,0,1,0,1,0,0,no
36,760,9,-1,0,0,1,0,0,0,no
25,220,68,-1,0,0,1,0,0,0,no
42,10907,74,-1,0,0,1,0,0,0,no
27,-148,146,224,0,0,1,1,0,0,no
32,415,777,-1,0,1,0,1,0,0,yes
57,1341,339,-1,0,1,1,1,0,0,no
48,865,78,-1,0,1,1,1,0,0,no
34,-566,248,-1,0,0,1,1,0,0,no
